TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"9196221","One Piece Card Game","Adventure on Kami's Island","Sanji (EB04-052)","","EB04-052","R","Moderately Played Foil","","","","","","0","",""
"9196222","One Piece Card Game","Adventure on Kami's Island","Sanji (EB04-052)","","EB04-052","R","Heavily Played Foil","","","","","","0","",""
"9196223","One Piece Card Game","Adventure on Kami's Island","Sanji (EB04-052)","","EB04-052","R","Damaged Foil","","","","","","0","",""
"9196224","One Piece Card Game","Adventure on Kami's Island","Sanji (EB04-052) (Alternate Art)","","EB04-052","R","Near Mint Foil","7.44","","7.5000","7.5000","","0","",""
"9196225","One Piece Card Game","Adventure on Kami's Island","Sanji (EB04-052) (Alternate Art)","","EB04-052","R","Lightly Played Foil","10.15","","7.9700","7.9700","","0","",""
"9196226","One Piece Card Game","Adventure on Kami's Island","Sanji (EB04-052) (Alternate Art)","","EB04-052","R","Moderately Played Foil","","","","","","0","",""
"9196227","One Piece Card Game","Adventure on Kami's Island","Sanji (EB04-052) (Alternate Art)","","EB04-052","R","Heavily Played Foil","","","","","","0","",""
"9196228","One Piece Card Game","Adventure on Kami's Island","Sanji (EB04-052) (Alternate Art)","","EB04-052","R","Damaged Foil","","","","","","0","",""
"9196569","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047)","","OP15-047","R","Near Mint Foil","0.41","","1.6800","0.1800","","0","",""
"9196570","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047)","","OP15-047","R","Lightly Played Foil","0.67","","1.9800","0.4900","","0","",""
"9196571","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047)","","OP15-047","R","Moderately Played Foil","1.25","","3.2400","1.2500","","0","",""
"9196572","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047)","","OP15-047","R","Heavily Played Foil","","","","","","0","",""
"9196573","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047)","","OP15-047","R","Damaged Foil","0.38","","","","","0","",""
"9196574","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047) (Alternate Art)","","OP15-047","R","Near Mint Foil","6.72","","6.3000","6.3000","","0","",""
"9196575","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047) (Alternate Art)","","OP15-047","R","Lightly Played Foil","13.81","","5.5000","5.5000","","0","",""
"9196576","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047) (Alternate Art)","","OP15-047","R","Moderately Played Foil","9.52","","","","","0","",""
"9196577","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047) (Alternate Art)","","OP15-047","R","Heavily Played Foil","","","","","","0","",""
"9196578","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-047) (Alternate Art)","","OP15-047","R","Damaged Foil","","","","","","0","",""
"9196774","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-081)","","OP15-081","UC","Near Mint","0.20","","1.5900","0.1000","","0","",""
"9196775","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-081)","","OP15-081","UC","Lightly Played","0.24","","1.6400","0.1500","","0","",""
"9196776","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-081)","","OP15-081","UC","Moderately Played","","","1.5900","0.1000","","0","",""
"9196777","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-081)","","OP15-081","UC","Heavily Played","","","","","","0","",""
"9196778","One Piece Card Game","Adventure on Kami's Island","Sanji (OP15-081)","","OP15-081","UC","Damaged","","","99.0000","99.0000","","0","",""
"9196689","One Piece Card Game","Adventure on Kami's Island","Satori","","OP15-066","R","Near Mint Foil","0.19","","1.6200","0.1300","","0","",""
"9196690","One Piece Card Game","Adventure on Kami's Island","Satori","","OP15-066","R","Lightly Played Foil","0.44","","1.7300","0.2400","","0","",""
"9196691","One Piece Card Game","Adventure on Kami's Island","Satori","","OP15-066","R","Moderately Played Foil","0.35","","1.8400","0.3500","","0","",""
"9196692","One Piece Card Game","Adventure on Kami's Island","Satori","","OP15-066","R","Heavily Played Foil","","","","","","0","",""
"9196693","One Piece Card Game","Adventure on Kami's Island","Satori","","OP15-066","R","Damaged Foil","","","","","","0","",""
"9196319","One Piece Card Game","Adventure on Kami's Island","Sea Cat","","OP15-004","C","Near Mint","0.05","","1.5000","0.0100","","0","",""
"9196320","One Piece Card Game","Adventure on Kami's Island","Sea Cat","","OP15-004","C","Lightly Played","","","1.5400","0.0500","","0","",""
"9196321","One Piece Card Game","Adventure on Kami's Island","Sea Cat","","OP15-004","C","Moderately Played","","","","","","0","",""
"9196322","One Piece Card Game","Adventure on Kami's Island","Sea Cat","","OP15-004","C","Heavily Played","","","","","","0","",""
"9196323","One Piece Card Game","Adventure on Kami's Island","Sea Cat","","OP15-004","C","Damaged","","","","","","0","",""
"9239889","One Piece Card Game","Adventure on Kami's Island","Sentomaru","","EB04-053","C","Near Mint","0.08","","1.5000","0.0100","","0","",""
"9239890","One Piece Card Game","Adventure on Kami's Island","Sentomaru","","EB04-053","C","Lightly Played","0.11","","1.5700","0.0800","","0","",""
"9239891","One Piece Card Game","Adventure on Kami's Island","Sentomaru","","EB04-053","C","Moderately Played","","","","","","0","",""
"9239892","One Piece Card Game","Adventure on Kami's Island","Sentomaru","","EB04-053","C","Heavily Played","","","","","","0","",""
"9239893","One Piece Card Game","Adventure on Kami's Island","Sentomaru","","EB04-053","C","Damaged","","","","","","0","",""
"9196694","One Piece Card Game","Adventure on Kami's Island","Shura","","OP15-067","R","Near Mint Foil","0.32","","1.7300","0.2400","","0","",""
"9196695","One Piece Card Game","Adventure on Kami's Island","Shura","","OP15-067","R","Lightly Played Foil","0.36","","1.8000","0.3100","","0","",""
"9196696","One Piece Card Game","Adventure on Kami's Island","Shura","","OP15-067","R","Moderately Played Foil","0.25","","","","","0","",""
"9196697","One Piece Card Game","Adventure on Kami's Island","Shura","","OP15-067","R","Heavily Played Foil","","","","","","0","",""
"9196698","One Piece Card Game","Adventure on Kami's Island","Shura","","OP15-067","R","Damaged Foil","","","","","","0","",""
"9196104","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi","","EB04-003","R","Near Mint Foil","0.17","","1.5400","0.0500","","0","",""
"9196105","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi","","EB04-003","R","Lightly Played Foil","0.18","","1.6700","0.1800","","0","",""
"9196106","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi","","EB04-003","R","Moderately Played Foil","0.13","","2.0900","0.6000","","0","",""
"9196107","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi","","EB04-003","R","Heavily Played Foil","","","1.6000","0.1000","","0","",""
"9196108","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi","","EB04-003","R","Damaged Foil","","","","","","0","",""
"9197019","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi (SP)","","EB04-003","R","Near Mint Foil","120.12","","114.7500","113.5000","","0","",""
"9197020","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi (SP)","","EB04-003","R","Lightly Played Foil","112.30","","134.4900","133.0000","","0","",""
"9197021","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi (SP)","","EB04-003","R","Moderately Played Foil","","","","","","0","",""
"9197022","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi (SP)","","EB04-003","R","Heavily Played Foil","80.00","","","","","0","",""
"9197023","One Piece Card Game","Adventure on Kami's Island","Smoker & Tashigi (SP)","","EB04-003","R","Damaged Foil","","","","","","0","",""
"9244712","One Piece Card Game","Adventure on Kami's Island","Special DON!! Card Pack DP-10","","","None","Unopened","5.31","","5.0000","5.0000","","0","",""
"9196784","One Piece Card Game","Adventure on Kami's Island","Spoil","","OP15-083","C","Near Mint","0.10","","1.5000","0.0100","","0","",""
"9196785","One Piece Card Game","Adventure on Kami's Island","Spoil","","OP15-083","C","Lightly Played","0.10","","1.5300","0.0400","","0","",""
"9196786","One Piece Card Game","Adventure on Kami's Island","Spoil","","OP15-083","C","Moderately Played","","","","","","0","",""
"9196787","One Piece Card Game","Adventure on Kami's Island","Spoil","","OP15-083","C","Heavily Played","","","","","","0","",""
"9196788","One Piece Card Game","Adventure on Kami's Island","Spoil","","OP15-083","C","Damaged","","","","","","0","",""
"9196859","One Piece Card Game","Adventure on Kami's Island","Swallow Bond en Avant","","OP15-096","R","Near Mint Foil","0.16","","1.5200","0.0300","","0","",""
"9196860","One Piece Card Game","Adventure on Kami's Island","Swallow Bond en Avant","","OP15-096","R","Lightly Played Foil","0.20","","1.5400","0.0500","","0","",""
"9196861","One Piece Card Game","Adventure on Kami's Island","Swallow Bond en Avant","","OP15-096","R","Moderately Played Foil","","","4.4800","2.9900","","0","",""
"9196862","One Piece Card Game","Adventure on Kami's Island","Swallow Bond en Avant","","OP15-096","R","Heavily Played Foil","","","","","","0","",""
"9196863","One Piece Card Game","Adventure on Kami's Island","Swallow Bond en Avant","","OP15-096","R","Damaged Foil","","","","","","0","",""
"9196509","One Piece Card Game","Adventure on Kami's Island","The Outcome Will Tell Us Who's Strong and Who's Weak","","OP15-037","UC","Near Mint","0.17","","1.5400","0.0500","","0","",""
"9196510","One Piece Card Game","Adventure on Kami's Island","The Outcome Will Tell Us Who's Strong and Who's Weak","","OP15-037","UC","Lightly Played","0.08","","1.5700","0.0800","","0","",""
"9196511","One Piece Card Game","Adventure on Kami's Island","The Outcome Will Tell Us Who's Strong and Who's Weak","","OP15-037","UC","Moderately Played","","","3.4800","1.9900","","0","",""
"9196512","One Piece Card Game","Adventure on Kami's Island","The Outcome Will Tell Us Who's Strong and Who's Weak","","OP15-037","UC","Heavily Played","","","","","","0","",""
"9196513","One Piece Card Game","Adventure on Kami's Island","The Outcome Will Tell Us Who's Strong and Who's Weak","","OP15-037","UC","Damaged","","","","","","0","",""
"9196844","One Piece Card Game","Adventure on Kami's Island","The Risky Brothers","","OP15-093","C","Near Mint","0.04","","1.5000","0.0100","","0","",""
"9196845","One Piece Card Game","Adventure on Kami's Island","The Risky Brothers","","OP15-093","C","Lightly Played","","","1.5000","0.0100","","0","",""
"9196846","One Piece Card Game","Adventure on Kami's Island","The Risky Brothers","","OP15-093","C","Moderately Played","","","","","","0","",""
"9196847","One Piece Card Game","Adventure on Kami's Island","The Risky Brothers","","OP15-093","C","Heavily Played","","","","","","0","",""
"9196848","One Piece Card Game","Adventure on Kami's Island","The Risky Brothers","","OP15-093","C","Damaged","","","","","","0","",""
"9196794","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-085)","","OP15-085","R","Near Mint Foil","0.49","","1.6900","0.1900","","0","",""
"9196795","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-085)","","OP15-085","R","Lightly Played Foil","0.59","","1.9800","0.4900","","0","",""
"9196796","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-085)","","OP15-085","R","Moderately Played Foil","0.38","","","","","0","",""
"9196797","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-085)","","OP15-085","R","Heavily Played Foil","","","","","","0","",""
"9196798","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-085)","","OP15-085","R","Damaged Foil","","","99.0000","99.0000","","0","",""
"9196919","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-107)","","OP15-107","UC","Near Mint","0.18","","1.5000","0.0100","","0","",""
"9196920","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-107)","","OP15-107","UC","Lightly Played","0.13","","1.5000","0.0100","","0","",""
"9196921","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-107)","","OP15-107","UC","Moderately Played","","","4.4800","2.9900","","0","",""
"9196922","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-107)","","OP15-107","UC","Heavily Played","","","","","","0","",""
"9196923","One Piece Card Game","Adventure on Kami's Island","Tony Tony.Chopper (OP15-107)","","OP15-107","UC","Damaged","","","","","","0","",""
"9196114","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law","","EB04-005","C","Near Mint","0.07","","1.5000","0.0100","","0","",""
"9196115","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law","","EB04-005","C","Lightly Played","0.11","","1.5000","0.0100","","0","",""
"9196116","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law","","EB04-005","C","Moderately Played","","","","","","0","",""
"9196117","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law","","EB04-005","C","Heavily Played","","","","","","0","",""
"9196118","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law","","EB04-005","C","Damaged","","","","","","0","",""
"9194010","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law (SP)","","OP13-031","R","Near Mint Foil","295.87","","270.9900","270.0000","","0","",""
"9194011","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law (SP)","","OP13-031","R","Lightly Played Foil","221.50","","300.0000","298.0100","","0","",""
"9194012","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law (SP)","","OP13-031","R","Moderately Played Foil","","","","","","0","",""
"9194013","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law (SP)","","OP13-031","R","Heavily Played Foil","","","","","","0","",""
"9194014","One Piece Card Game","Adventure on Kami's Island","Trafalgar Law (SP)","","OP13-031","R","Damaged Foil","","","","","","0","",""
"9196879","One Piece Card Game","Adventure on Kami's Island","Urouge","","OP15-099","UC","Near Mint","0.08","","1.5000","0.0100","","0","",""
"9196880","One Piece Card Game","Adventure on Kami's Island","Urouge","","OP15-099","UC","Lightly Played","0.09","","1.5400","0.0500","","0","",""
"9196881","One Piece Card Game","Adventure on Kami's Island","Urouge","","OP15-099","UC","Moderately Played","","","","","","0","",""
"9196882","One Piece Card Game","Adventure on Kami's Island","Urouge","","OP15-099","UC","Heavily Played","","","","","","0","",""
"9196883","One Piece Card Game","Adventure on Kami's Island","Urouge","","OP15-099","UC","Damaged","","","","","","0","",""
"9196434","One Piece Card Game","Adventure on Kami's Island","Usopp","","OP15-024","R","Near Mint Foil","0.14","","1.5000","0.0100","","0","",""
"9196435","One Piece Card Game","Adventure on Kami's Island","Usopp","","OP15-024","R","Lightly Played Foil","0.27","","1.6100","0.1200","","0","",""
"9196436","One Piece Card Game","Adventure on Kami's Island","Usopp","","OP15-024","R","Moderately Played Foil","0.17","","","","","0","",""
"9196437","One Piece Card Game","Adventure on Kami's Island","Usopp","","OP15-024","R","Heavily Played Foil","","","","","","0","",""
"9196438","One Piece Card Game","Adventure on Kami's Island","Usopp","","OP15-024","R","Damaged Foil","","","","","","0","",""
"9196729","One Piece Card Game","Adventure on Kami's Island","Varie","","OP15-074","UC","Near Mint","0.15","","1.5500","0.0600","","0","",""
"9196730","One Piece Card Game","Adventure on Kami's Island","Varie","","OP15-074","UC","Lightly Played","0.18","","1.6500","0.1600","","0","",""
"9196731","One Piece Card Game","Adventure on Kami's Island","Varie","","OP15-074","UC","Moderately Played","","","","","","0","",""
"9196732","One Piece Card Game","Adventure on Kami's Island","Varie","","OP15-074","UC","Heavily Played","","","","","","0","",""
"9196733","One Piece Card Game","Adventure on Kami's Island","Varie","","OP15-074","UC","Damaged","","","","","","0","",""
"9196249","One Piece Card Game","Adventure on Kami's Island","Vegapunk","","EB04-057","C","Near Mint","0.05","","1.5000","0.0100","","0","",""
"9196250","One Piece Card Game","Adventure on Kami's Island","Vegapunk","","EB04-057","C","Lightly Played","0.12","","1.5400","0.0500","","0","",""
"9196251","One Piece Card Game","Adventure on Kami's Island","Vegapunk","","EB04-057","C","Moderately Played","","","","","","0","",""
"9196252","One Piece Card Game","Adventure on Kami's Island","Vegapunk","","EB04-057","C","Heavily Played","","","9.5200","8.0000","","0","",""
"9196253","One Piece Card Game","Adventure on Kami's Island","Vegapunk","","EB04-057","C","Damaged","","","","","","0","",""
"9196529","One Piece Card Game","Adventure on Kami's Island","Viola","","OP15-040","R","Near Mint Foil","0.44","","1.7400","0.2400","","0","",""
"9196530","One Piece Card Game","Adventure on Kami's Island","Viola","","OP15-040","R","Lightly Played Foil","0.78","","1.9400","0.4500","","0","",""
"9196531","One Piece Card Game","Adventure on Kami's Island","Viola","","OP15-040","R","Moderately Played Foil","1.00","","2.3900","0.9000","","0","",""
"9196532","One Piece Card Game","Adventure on Kami's Island","Viola","","OP15-040","R","Heavily Played Foil","","","","","","0","",""
"9196533","One Piece Card Game","Adventure on Kami's Island","Viola","","OP15-040","R","Damaged Foil","0.50","","","","","0","",""
"9196624","One Piece Card Game","Adventure on Kami's Island","Would You Let Me Eat the Flame-Flame Fruit?","","OP15-056","C","Near Mint","0.12","","1.5200","0.0300","","0","",""
"9196625","One Piece Card Game","Adventure on Kami's Island","Would You Let Me Eat the Flame-Flame Fruit?","","OP15-056","C","Lightly Played","0.11","","1.5600","0.0700","","0","",""
"9196626","One Piece Card Game","Adventure on Kami's Island","Would You Let Me Eat the Flame-Flame Fruit?","","OP15-056","C","Moderately Played","","","","","","0","",""
"9196627","One Piece Card Game","Adventure on Kami's Island","Would You Let Me Eat the Flame-Flame Fruit?","","OP15-056","C","Heavily Played","","","","","","0","",""
"9196628","One Piece Card Game","Adventure on Kami's Island","Would You Let Me Eat the Flame-Flame Fruit?","","OP15-056","C","Damaged","","","","","","0","",""
"9196964","One Piece Card Game","Adventure on Kami's Island","Wyper","","OP15-114","SR","Near Mint Foil","0.94","","2.1400","0.6500","","0","",""
"9196965","One Piece Card Game","Adventure on Kami's Island","Wyper","","OP15-114","SR","Lightly Played Foil","1.45","","2.4800","0.9900","","0","",""
"9196966","One Piece Card Game","Adventure on Kami's Island","Wyper","","OP15-114","SR","Moderately Played Foil","0.99","","","","","0","",""
"9196967","One Piece Card Game","Adventure on Kami's Island","Wyper","","OP15-114","SR","Heavily Played Foil","","","","","","0","",""
"9196968","One Piece Card Game","Adventure on Kami's Island","Wyper","","OP15-114","SR","Damaged Foil","3.00","","","","","0","",""
"9196969","One Piece Card Game","Adventure on Kami's Island","Wyper (Alternate Art)","","OP15-114","SR","Near Mint Foil","8.80","","5.9700","5.9700","","0","",""
"9196970","One Piece Card Game","Adventure on Kami's Island","Wyper (Alternate Art)","","OP15-114","SR","Lightly Played Foil","12.36","","5.0000","5.0000","","0","",""
"9196971","One Piece Card Game","Adventure on Kami's Island","Wyper (Alternate Art)","","OP15-114","SR","Moderately Played Foil","20.00","","","","","0","",""
"9196972","One Piece Card Game","Adventure on Kami's Island","Wyper (Alternate Art)","","OP15-114","SR","Heavily Played Foil","","","","","","0","",""
"9196973","One Piece Card Game","Adventure on Kami's Island","Wyper (Alternate Art)","","OP15-114","SR","Damaged Foil","8.99","","","","","0","",""
"9196724","One Piece Card Game","Adventure on Kami's Island","Yama","","OP15-073","C","Near Mint","0.04","","1.5000","0.0100","","0","",""
"9196725","One Piece Card Game","Adventure on Kami's Island","Yama","","OP15-073","C","Lightly Played","0.15","","1.5200","0.0300","","0","",""
"9196726","One Piece Card Game","Adventure on Kami's Island","Yama","","OP15-073","C","Moderately Played","","","","","","0","",""
"9196727","One Piece Card Game","Adventure on Kami's Island","Yama","","OP15-073","C","Heavily Played","","","","","","0","",""
"9196728","One Piece Card Game","Adventure on Kami's Island","Yama","","OP15-073","C","Damaged","","","","","","0","",""
"9196494","One Piece Card Game","Adventure on Kami's Island","Yorki","","OP15-034","C","Near Mint","0.09","","1.5000","0.0100","","0","",""
"9196495","One Piece Card Game","Adventure on Kami's Island","Yorki","","OP15-034","C","Lightly Played","0.15","","1.5200","0.0300","","0","",""
"9196496","One Piece Card Game","Adventure on Kami's Island","Yorki","","OP15-034","C","Moderately Played","","","","","","0","",""
"9196497","One Piece Card Game","Adventure on Kami's Island","Yorki","","OP15-034","C","Heavily Played","","","","","","0","",""
"9196498","One Piece Card Game","Adventure on Kami's Island","Yorki","","OP15-034","C","Damaged","","","","","","0","",""
"9196109","One Piece Card Game","Adventure on Kami's Island","Zeff","","EB04-004","C","Near Mint","0.07","","1.5000","0.0100","","0","",""
"9196110","One Piece Card Game","Adventure on Kami's Island","Zeff","","EB04-004","C","Lightly Played","0.09","","1.5500","0.0600","","0","",""
"9196111","One Piece Card Game","Adventure on Kami's Island","Zeff","","EB04-004","C","Moderately Played","","","","","","0","",""
"9196112","One Piece Card Game","Adventure on Kami's Island","Zeff","","EB04-004","C","Heavily Played","","","","","","0","",""
"9196113","One Piece Card Game","Adventure on Kami's Island","Zeff","","EB04-004","C","Damaged","","","","","","0","",""
"9193974","One Piece Card Game","Adventure on Kami's Island","Zeus (SP)","","OP11-106","R","Near Mint Foil","441.38","","390.8900","389.6700","","0","",""
"9193975","One Piece Card Game","Adventure on Kami's Island","Zeus (SP)","","OP11-106","R","Lightly Played Foil","361.63","","385.9900","385.0000","","0","",""
"9193976","One Piece Card Game","Adventure on Kami's Island","Zeus (SP)","","OP11-106","R","Moderately Played Foil","362.00","","350.3200","350.3200","","0","",""
"9193977","One Piece Card Game","Adventure on Kami's Island","Zeus (SP)","","OP11-106","R","Heavily Played Foil","","","","","","0","",""
"9193978","One Piece Card Game","Adventure on Kami's Island","Zeus (SP)","","OP11-106","R","Damaged Foil","","","","","","0","",""
"9103369","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Ain","","EB03-002","C","Near Mint","0.10","","1.5000","0.0100","","0","",""
"9103370","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Ain","","EB03-002","C","Lightly Played","0.05","","1.5000","0.0100","","0","",""
"9103371","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Ain","","EB03-002","C","Moderately Played","","","4.4900","3.0000","","0","",""
"9103372","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Ain","","EB03-002","C","Heavily Played","","","","","","0","",""
"9103373","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Ain","","EB03-002","C","Damaged","","","99.0000","99.0000","","0","",""
"9103484","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Alvida","","EB03-021","C","Near Mint","0.10","","1.5000","0.0100","","0","",""
"9103485","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Alvida","","EB03-021","C","Lightly Played","0.09","","1.5200","0.0300","","0","",""
"9103486","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Alvida","","EB03-021","C","Moderately Played","","","4.7500","2.0000","","0","",""
"9103487","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Alvida","","EB03-021","C","Heavily Played","","","","","","0","",""
"9103488","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Alvida","","EB03-021","C","Damaged","","","","","","0","",""
"9103584","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baby 5","","EB03-036","C","Near Mint","0.11","","1.5000","0.0100","","0","",""
"9103585","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baby 5","","EB03-036","C","Lightly Played","0.11","","1.5200","0.0300","","0","",""
"9103586","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baby 5","","EB03-036","C","Moderately Played","","","3.4900","2.0000","","0","",""
"9103587","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baby 5","","EB03-036","C","Heavily Played","","","","","","0","",""
"9103588","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baby 5","","EB03-036","C","Damaged","","","","","","0","",""
"9103399","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baccarat","","EB03-007","C","Near Mint","0.13","","1.5000","0.0100","","0","",""
"9103400","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baccarat","","EB03-007","C","Lightly Played","0.08","","1.5200","0.0300","","0","",""
"9103401","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baccarat","","EB03-007","C","Moderately Played","","","4.4900","3.0000","","0","",""
"9103402","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baccarat","","EB03-007","C","Heavily Played","","","","","","0","",""
"9103403","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Baccarat","","EB03-007","C","Damaged","","","1.7300","0.2400","","0","",""
"9103709","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Belo Betty","","EB03-056","C","Near Mint","0.09","","1.5000","0.0100","","0","",""
"9103710","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Belo Betty","","EB03-056","C","Lightly Played","0.07","","1.5200","0.0300","","0","",""
"9103711","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Belo Betty","","EB03-056","C","Moderately Played","","","4.4900","3.0000","","0","",""
"9103712","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Belo Betty","","EB03-056","C","Heavily Played","","","","","","0","",""
"9103713","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Belo Betty","","EB03-056","C","Damaged","","","99.0000","99.0000","","0","",""
"9103634","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Black Maria","","EB03-044","C","Near Mint","0.07","","1.5000","0.0100","","0","",""
"9103635","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Black Maria","","EB03-044","C","Lightly Played","0.13","","1.5200","0.0300","","0","",""
"9103636","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Black Maria","","EB03-044","C","Moderately Played","","","1.8100","0.3200","","0","",""
"9103637","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Black Maria","","EB03-044","C","Heavily Played","","","3.4900","2.0000","","0","",""
"9103638","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Black Maria","","EB03-044","C","Damaged","","","1.7300","0.2400","","0","",""
"9103519","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock","","EB03-026","SR","Near Mint Foil","0.97","","1.9700","0.4800","","0","",""
"9103520","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock","","EB03-026","SR","Lightly Played Foil","0.83","","2.4900","1.0000","","0","",""
"9103521","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock","","EB03-026","SR","Moderately Played Foil","0.70","","","","","0","",""
"9103522","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock","","EB03-026","SR","Heavily Played Foil","","","","","","0","",""
"9103523","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock","","EB03-026","SR","Damaged Foil","","","","","","0","",""
"9103524","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (Alternate Art)","","EB03-026","SR","Near Mint Foil","40.28","","39.9700","39.9700","","0","",""
"9103525","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (Alternate Art)","","EB03-026","SR","Lightly Played Foil","36.58","","37.6500","37.6500","","0","",""
"9103526","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (Alternate Art)","","EB03-026","SR","Moderately Played Foil","","","","","","0","",""
"9103527","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (Alternate Art)","","EB03-026","SR","Heavily Played Foil","","","","","","0","",""
"9103528","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (Alternate Art)","","EB03-026","SR","Damaged Foil","","","","","","0","",""
"9103779","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (SP)","","EB03-026","SR","Near Mint Foil","1407.41","","1350.9900","1350.0000","","0","",""
"9103780","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (SP)","","EB03-026","SR","Lightly Played Foil","1142.57","","1299.9900","1299.9900","","0","",""
"9103781","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (SP)","","EB03-026","SR","Moderately Played Foil","","","","","","0","",""
"9103782","One Piece Card Game","Extra Booster: One Piece Heroines Edition","Boa Hancock (SP)","","EB03-026","SR","Heavily Played Foil","","","","","","0","",""
