TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"4255557","Pokemon","SM - Cosmic Eclipse","Tangela","","5/236","Common","Moderately Played Reverse Holofoil","","","1.7400","0.2500","","0","",""
"4255558","Pokemon","SM - Cosmic Eclipse","Tangela","","5/236","Common","Heavily Played Reverse Holofoil","","","","","","0","",""
"4255559","Pokemon","SM - Cosmic Eclipse","Tangela","","5/236","Common","Damaged Reverse Holofoil","","","1.6000","0.1000","","0","",""
"4255565","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Near Mint","0.12","","1.5400","0.0500","","0","",""
"4255566","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Lightly Played","0.21","","1.5400","0.0500","","0","",""
"4255567","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Moderately Played","0.09","","1.5200","0.0300","","0","",""
"4255568","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Heavily Played","","","1.7400","0.2500","","0","",""
"4255569","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Damaged","","","1.5200","0.0300","","0","",""
"4255570","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Near Mint Reverse Holofoil","0.48","0.49","1.6800","0.1900","","0","",""
"4255571","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Lightly Played Reverse Holofoil","0.41","","1.7800","0.2900","","0","",""
"4255572","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Moderately Played Reverse Holofoil","0.12","","2.2800","0.7900","","0","",""
"4255573","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Heavily Played Reverse Holofoil","","","","","","0","",""
"4255574","Pokemon","SM - Cosmic Eclipse","Tangrowth","","6/236","Uncommon","Damaged Reverse Holofoil","","","","","","0","",""
"4257025","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Near Mint","0.29","","1.6400","0.1500","","0","",""
"4257026","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Lightly Played","0.25","","1.6100","0.1200","","0","",""
"4257027","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Moderately Played","0.24","","1.5900","0.1000","","0","",""
"4257028","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Heavily Played","0.15","","2.2900","0.3000","","0","",""
"4257029","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Damaged","0.20","","1.7400","0.2500","","0","",""
"4257030","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Near Mint Reverse Holofoil","0.97","","2.3400","0.8500","","0","",""
"4257031","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Lightly Played Reverse Holofoil","0.64","","2.0100","0.5200","","0","",""
"4257032","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Moderately Played Reverse Holofoil","0.69","","2.6800","1.1900","","0","",""
"4257033","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Heavily Played Reverse Holofoil","","","","","","0","",""
"4257034","Pokemon","SM - Cosmic Eclipse","Teddiursa","","171/236","Common","Damaged Reverse Holofoil","","","","","","0","",""
"4256225","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Near Mint","0.29","","1.5800","0.0900","","0","",""
"4256226","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Lightly Played","0.38","","1.5900","0.1000","","0","",""
"4256227","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Moderately Played","0.14","","1.5500","0.0600","","0","",""
"4256228","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Heavily Played","0.20","","1.7900","0.3000","","0","",""
"4256229","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Damaged","0.15","","1.9900","0.5000","","0","",""
"4256230","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Near Mint Reverse Holofoil","2.26","4.97","4.2000","2.7100","","0","",""
"4256231","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Lightly Played Reverse Holofoil","0.93","18.80","3.8400","2.3500","","0","",""
"4256232","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Moderately Played Reverse Holofoil","0.68","","","","","0","",""
"4256233","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Heavily Played Reverse Holofoil","","","2.4900","1.0000","","0","",""
"4256234","Pokemon","SM - Cosmic Eclipse","Tepig","","31/236","Common","Damaged Reverse Holofoil","","","","","","0","",""
"4255645","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Near Mint","0.17","","1.5300","0.0400","","0","",""
"4255646","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Lightly Played","0.14","","1.5800","0.0900","","0","",""
"4255647","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Moderately Played","0.12","","1.5100","0.0200","","0","",""
"4255648","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Heavily Played","","","1.7400","0.2500","","0","",""
"4255649","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Damaged","","","1.5100","0.0200","","0","",""
"4255650","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Near Mint Reverse Holofoil","0.44","0.49","1.8500","0.3500","","0","",""
"4255651","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Lightly Played Reverse Holofoil","0.43","","1.7400","0.2500","","0","",""
"4255652","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Moderately Played Reverse Holofoil","","","1.8800","0.3900","","0","",""
"4255653","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Heavily Played Reverse Holofoil","","","2.0100","0.5200","","0","",""
"4255654","Pokemon","SM - Cosmic Eclipse","Throh","","118/236","Uncommon","Damaged Reverse Holofoil","","","","","","0","",""
"4256605","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Near Mint","0.34","","1.6900","0.2000","","0","",""
"4256606","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Lightly Played","0.38","","1.6900","0.2000","","0","",""
"4256607","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Moderately Played","0.24","","1.7400","0.2500","","0","",""
"4256608","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Heavily Played","","","","","","0","",""
"4256609","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Damaged","","","","","","0","",""
"4256610","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Near Mint Reverse Holofoil","1.26","","2.3800","0.8900","","0","",""
"4256611","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Lightly Played Reverse Holofoil","0.89","","2.2400","0.7500","","0","",""
"4256612","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Moderately Played Reverse Holofoil","0.40","","9.6000","9.6000","","0","",""
"4256613","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Heavily Played Reverse Holofoil","0.40","","2.4900","1.0000","","0","",""
"4256614","Pokemon","SM - Cosmic Eclipse","Togedemaru - 73/236","","73/236","Uncommon","Damaged Reverse Holofoil","","","","","","0","",""
"4256615","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Near Mint","0.21","","1.5400","0.0500","","0","",""
"4256616","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Lightly Played","0.17","0.04","1.5300","0.0400","","0","",""
"4256617","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Moderately Played","0.08","","1.5700","0.0800","","0","",""
"4256618","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Heavily Played","","","1.7400","0.2500","","0","",""
"4256619","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Damaged","","","1.5200","0.0300","","0","",""
"4256620","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Near Mint Reverse Holofoil","0.37","","1.6900","0.2000","","0","",""
"4256621","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Lightly Played Reverse Holofoil","0.40","0.25","1.7000","0.2100","","0","",""
"4256622","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Moderately Played Reverse Holofoil","0.23","","1.6900","0.2000","","0","",""
"4256623","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Heavily Played Reverse Holofoil","","","","","","0","",""
"4256624","Pokemon","SM - Cosmic Eclipse","Togedemaru - 74/236","","74/236","Common","Damaged Reverse Holofoil","","","1.7400","0.2500","","0","",""
"4230099","Pokemon","SM - Cosmic Eclipse","Togepi & Cleffa & Igglybuff GX","","143/236","Ultra Rare","Near Mint Holofoil","68.20","72.00","62.0100","60.7900","","0","",""
"4230100","Pokemon","SM - Cosmic Eclipse","Togepi & Cleffa & Igglybuff GX","","143/236","Ultra Rare","Lightly Played Holofoil","46.65","","46.4800","44.9900","","0","",""
"4230101","Pokemon","SM - Cosmic Eclipse","Togepi & Cleffa & Igglybuff GX","","143/236","Ultra Rare","Moderately Played Holofoil","31.12","","31.1200","30.1300","","0","",""
"4230102","Pokemon","SM - Cosmic Eclipse","Togepi & Cleffa & Igglybuff GX","","143/236","Ultra Rare","Heavily Played Holofoil","24.63","","","","","0","",""
"4230103","Pokemon","SM - Cosmic Eclipse","Togepi & Cleffa & Igglybuff GX","","143/236","Ultra Rare","Damaged Holofoil","20.85","","28.9600","23.9600","","0","",""
"4256190","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Near Mint","0.24","0.20","1.5700","0.0800","","0","",""
"4256191","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Lightly Played","0.24","0.15","1.5900","0.1000","","0","",""
"4256192","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Moderately Played","0.07","","1.5500","0.0600","","0","",""
"4256193","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Heavily Played","0.40","","","","","0","",""
"4256194","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Damaged","","","1.7300","0.2400","","0","",""
"4256195","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Near Mint Reverse Holofoil","0.54","","1.9000","0.4000","","0","",""
"4256196","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Lightly Played Reverse Holofoil","0.48","","1.8400","0.3500","","0","",""
"4256197","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Moderately Played Reverse Holofoil","0.39","","1.7400","0.2500","","0","",""
"4256198","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Heavily Played Reverse Holofoil","","","10.6300","10.6300","","0","",""
"4256199","Pokemon","SM - Cosmic Eclipse","Torkoal","","29/236","Uncommon","Damaged Reverse Holofoil","","","1.7400","0.2500","","0","",""
"4257475","Pokemon","SM - Cosmic Eclipse","Torkoal (Secret)","","237/236","Secret Rare","Near Mint Holofoil","15.00","19.98","15.9800","13.9900","","0","",""
"4257476","Pokemon","SM - Cosmic Eclipse","Torkoal (Secret)","","237/236","Secret Rare","Lightly Played Holofoil","11.87","","11.7500","9.7500","","0","",""
"4257477","Pokemon","SM - Cosmic Eclipse","Torkoal (Secret)","","237/236","Secret Rare","Moderately Played Holofoil","9.02","","10.3000","10.3000","","0","",""
"4257478","Pokemon","SM - Cosmic Eclipse","Torkoal (Secret)","","237/236","Secret Rare","Heavily Played Holofoil","8.41","","","","","0","",""
"4257479","Pokemon","SM - Cosmic Eclipse","Torkoal (Secret)","","237/236","Secret Rare","Damaged Holofoil","6.33","","7.0000","5.0000","","0","",""
"4255515","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Near Mint","0.27","","1.5900","0.1000","","0","",""
"4255516","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Lightly Played","0.33","","1.5900","0.1000","","0","",""
"4255517","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Moderately Played","0.20","","1.7000","0.2100","","0","",""
"4255518","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Heavily Played","","","1.6100","0.1200","","0","",""
"4255519","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Damaged","0.13","","5.0900","0.1000","","0","",""
"4255520","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Near Mint Reverse Holofoil","0.56","","1.7100","0.2200","","0","",""
"4255521","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Lightly Played Reverse Holofoil","0.63","","1.7400","0.2500","","0","",""
"4255522","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Moderately Played Reverse Holofoil","0.40","","2.0900","0.6000","","0","",""
"4255523","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Heavily Played Reverse Holofoil","","","6.8000","6.8000","","0","",""
"4255524","Pokemon","SM - Cosmic Eclipse","Trapinch - 107/236","","107/236","Common","Damaged Reverse Holofoil","","","","","","0","",""
"4255525","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Near Mint","0.22","","1.5300","0.0400","","0","",""
"4255526","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Lightly Played","0.16","","1.5400","0.0500","","0","",""
"4255527","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Moderately Played","0.13","","1.5900","0.1000","","0","",""
"4255528","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Heavily Played","","","1.5900","0.1000","","0","",""
"4255529","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Damaged","","","1.6900","0.2000","","0","",""
"4255530","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Near Mint Reverse Holofoil","0.36","0.34","1.7000","0.2100","","0","",""
"4255531","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Lightly Played Reverse Holofoil","0.37","","1.7300","0.2300","","0","",""
"4255532","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Moderately Played Reverse Holofoil","0.20","","1.6400","0.1500","","0","",""
"4255533","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Heavily Played Reverse Holofoil","","","1.7200","0.2300","","0","",""
"4255534","Pokemon","SM - Cosmic Eclipse","Trapinch - 108/236","","108/236","Common","Damaged Reverse Holofoil","","","1.7400","0.2500","","0","",""
"4256805","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Near Mint","0.26","","1.6400","0.1500","","0","",""
"4256806","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Lightly Played","0.26","","1.6300","0.1400","","0","",""
"4256807","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Moderately Played","0.27","","1.5700","0.0800","","0","",""
"4256808","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Heavily Played","0.23","","1.7200","0.2300","","0","",""
"4256809","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Damaged","","","","","","0","",""
"4256810","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Near Mint Reverse Holofoil","0.49","","1.7100","0.2200","","0","",""
"4256811","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Lightly Played Reverse Holofoil","0.45","","1.8400","0.3500","","0","",""
"4256812","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Moderately Played Reverse Holofoil","","","1.8800","0.3900","","0","",""
"4256813","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Heavily Played Reverse Holofoil","","","","","","0","",""
"4256814","Pokemon","SM - Cosmic Eclipse","Trevenant","","94/236","Rare","Damaged Reverse Holofoil","","","1.9600","0.4700","","0","",""
"4255765","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Near Mint","0.27","0.15","1.6400","0.1500","","0","",""
"4255766","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Lightly Played","0.30","","1.6100","0.1200","","0","",""
"4255767","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Moderately Played","0.16","","1.7000","0.1100","","0","",""
"4255768","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Heavily Played","","","2.0200","0.2800","","0","",""
"4255769","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Damaged","0.24","","1.6400","0.1500","","0","",""
"4255770","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Near Mint Reverse Holofoil","0.95","","2.1700","0.6800","","0","",""
"4255771","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Lightly Played Reverse Holofoil","0.66","","2.0900","0.6000","","0","",""
"4255772","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Moderately Played Reverse Holofoil","0.25","","","","","0","",""
"4255773","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Heavily Played Reverse Holofoil","","","","","","0","",""
"4255774","Pokemon","SM - Cosmic Eclipse","Tropius","","12/236","Uncommon","Damaged Reverse Holofoil","","","","","","0","",""
"4256475","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Near Mint","0.52","","1.6900","0.2000","","0","",""
"4256476","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Lightly Played","0.69","","1.8400","0.3500","","0","",""
"4256477","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Moderately Played","0.41","","1.8900","0.4000","","0","",""
"4256478","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Heavily Played","0.32","","1.8900","0.4000","","0","",""
"4256479","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Damaged","0.24","","3.4300","0.4400","","0","",""
"4256480","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Near Mint Reverse Holofoil","2.61","","3.7400","2.2500","","0","",""
"4256481","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Lightly Played Reverse Holofoil","1.45","","2.5600","1.0700","","0","",""
"4256482","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Moderately Played Reverse Holofoil","0.88","","2.4600","0.9700","","0","",""
"4256483","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Heavily Played Reverse Holofoil","","","","","","0","",""
"4256484","Pokemon","SM - Cosmic Eclipse","Tympole","","58/236","Common","Damaged Reverse Holofoil","","","","","","0","",""
"4257145","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Near Mint","0.28","","1.6900","0.2000","","0","",""
"4257146","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Lightly Played","0.29","","1.6900","0.2000","","0","",""
"4257147","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Moderately Played","0.21","","1.6300","0.1400","","0","",""
"4257148","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Heavily Played","","","5.2400","0.2500","","0","",""
"4257149","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Damaged","","","1.7400","0.2500","","0","",""
"4257150","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Near Mint Reverse Holofoil","0.69","","2.0400","0.5500","","0","",""
"4257151","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Lightly Played Reverse Holofoil","0.55","","1.9900","0.5000","","0","",""
"4257152","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Moderately Played Reverse Holofoil","1.00","","6.4700","0.5800","","0","",""
"4257153","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Heavily Played Reverse Holofoil","0.69","","3.4900","2.0000","","0","",""
"4257154","Pokemon","SM - Cosmic Eclipse","Type: Null","","183/236","Uncommon","Damaged Reverse Holofoil","","","2.1200","0.6300","","0","",""
"4259450","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Near Mint Holofoil","3.14","","4.4800","2.9900","","0","",""
"4259451","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Lightly Played Holofoil","2.95","","4.4700","2.9800","","0","",""
"4259452","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Moderately Played Holofoil","2.88","","4.3700","2.8800","","0","",""
"4259453","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Heavily Played Holofoil","2.37","","3.7700","2.2700","","0","",""
"4259454","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Damaged Holofoil","0.99","","4.8900","3.4000","","0","",""
"4259455","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Near Mint Reverse Holofoil","5.50","","4.9800","3.4900","","0","",""
"4259456","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Lightly Played Reverse Holofoil","3.41","","4.3400","2.8500","","0","",""
"4259457","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Moderately Played Reverse Holofoil","3.52","","4.9600","3.4700","","0","",""
"4259458","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Heavily Played Reverse Holofoil","2.60","","","","","0","",""
"4259459","Pokemon","SM - Cosmic Eclipse","Ultra Necrozma","","164/236","Holo Rare","Damaged Reverse Holofoil","3.27","","8.1700","3.2700","","0","",""
"4257355","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Near Mint","0.09","","1.5000","0.0100","","0","",""
"4257356","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Lightly Played","0.17","","1.5200","0.0300","","0","",""
"4257357","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Moderately Played","0.11","","1.5900","0.1000","","0","",""
"4257358","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Heavily Played","","","1.5000","0.0100","","0","",""
"4257359","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Damaged","","","","","","0","",""
"4257360","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Near Mint Reverse Holofoil","0.44","0.41","1.7800","0.2900","","0","",""
"4257361","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Lightly Played Reverse Holofoil","0.40","","1.7300","0.2400","","0","",""
"4257362","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Moderately Played Reverse Holofoil","0.20","","1.8800","0.3900","","0","",""
"4257363","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Heavily Played Reverse Holofoil","0.34","","1.5400","0.0500","","0","",""
"4257364","Pokemon","SM - Cosmic Eclipse","Unidentified Fossil","","207/236","Uncommon","Damaged Reverse Holofoil","","","1.6900","0.2000","","0","",""
"4257035","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Near Mint","0.29","","1.6200","0.1300","","0","",""
"4257036","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Lightly Played","0.24","","1.6400","0.1500","","0","",""
"4257037","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Moderately Played","0.19","","1.6400","0.1500","","0","",""
"4257038","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Heavily Played","","","1.5200","0.0300","","0","",""
"4257039","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Damaged","0.15","","1.9900","0.5000","","0","",""
"4257040","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Near Mint Reverse Holofoil","0.57","","1.8900","0.4000","","0","",""
"4257041","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Lightly Played Reverse Holofoil","0.45","","1.8700","0.3800","","0","",""
"4257042","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Moderately Played Reverse Holofoil","","","1.9500","0.4600","","0","",""
"4257043","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Heavily Played Reverse Holofoil","0.52","","","","","0","",""
"4257044","Pokemon","SM - Cosmic Eclipse","Ursaring","","172/236","Rare","Damaged Reverse Holofoil","","","","","","0","",""
"4256315","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Near Mint","2.40","2.89","2.4900","1.0000","","0","",""
"4256316","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Lightly Played","1.48","","2.7100","1.2200","","0","",""
"4256317","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Moderately Played","1.39","","2.8800","1.3900","","0","",""
"4256318","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Heavily Played","2.01","","","","","0","",""
"4256319","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Damaged","1.24","","3.0000","1.5100","","0","",""
"4256320","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Near Mint Reverse Holofoil","9.37","","9.3700","9.3700","","0","",""
"4256321","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Lightly Played Reverse Holofoil","6.31","","54.9900","52.0000","","0","",""
"4256322","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Moderately Played Reverse Holofoil","4.29","","","","","0","",""
"4256323","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Heavily Played Reverse Holofoil","4.00","","","","","0","",""
"4256324","Pokemon","SM - Cosmic Eclipse","Vaporeon","","42/236","Uncommon","Damaged Reverse Holofoil","1.65","","","","","0","",""
"4230084","Pokemon","SM - Cosmic Eclipse","Venusaur & Snivy GX","","1/236","Ultra Rare","Near Mint Holofoil","27.97","36.99","28.7200","28.7200","","0","",""
"4230085","Pokemon","SM - Cosmic Eclipse","Venusaur & Snivy GX","","1/236","Ultra Rare","Lightly Played Holofoil","21.05","27.74","22.2000","21.0000","","0","",""
"4230086","Pokemon","SM - Cosmic Eclipse","Venusaur & Snivy GX","","1/236","Ultra Rare","Moderately Played Holofoil","16.60","","16.1800","16.1800","","0","",""
"4230087","Pokemon","SM - Cosmic Eclipse","Venusaur & Snivy GX","","1/236","Ultra Rare","Heavily Played Holofoil","13.47","","15.4900","15.4900","","0","",""
"4230088","Pokemon","SM - Cosmic Eclipse","Venusaur & Snivy GX","","1/236","Ultra Rare","Damaged Holofoil","9.54","","10.2500","10.2500","","0","",""
"4257385","Pokemon","SM - Cosmic Eclipse","Venusaur & Snivy GX (Full Art)","","210/236","Ultra Rare","Near Mint Holofoil","40.09","50.00","44.9900","44.9900","","0","",""
